Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Months,Sales,City,Time (Hour),Minutes,Grouped Products
221588,USB-C Charging Cable,1,11.95,2019-06-03 09:07:00,"516 Madison St, New York City, NY 10001",6,11.95, New York City (NY),9,7,"Google Phone,USB-C Charging Cable"
221592,USB-C Charging Cable,1,11.95,2019-06-23 12:56:00,"121 Church St, San Francisco, CA 94016",6,11.95, San Francisco (CA),12,56,"Google Phone,USB-C Charging Cable"
221643,Google Phone,1,600.0,2019-06-29 12:13:00,"314 9th St, Austin, TX 73301",6,600.0, Austin (TX),12,13,"27in 4K Gaming Monitor,Google Phone"
221665,Wired Headphones,1,11.99,2019-06-28 14:29:00,"547 4th St, Atlanta, GA 30301",6,11.99, Atlanta (GA),14,29,"iPhone,Wired Headphones"
221672,Lightning Charging Cable,1,14.95,2019-06-21 13:01:00,"705 Maple St, Atlanta, GA 30301",6,14.95, Atlanta (GA),13,1,"iPhone,Lightning Charging Cable"
221705,AAA Batteries (4-pack),1,2.99,2019-06-18 22:34:00,"33 Johnson St, San Francisco, CA 94016",6,2.99, San Francisco (CA),22,34,"Apple Airpods Headphones,AAA Batteries (4-pack)"
221711,Bose SoundSport Headphones,1,99.99,2019-06-15 16:36:00,"139 West St, New York City, NY 10001",6,99.99, New York City (NY),16,36,"Bose SoundSport Headphones,Bose SoundSport Headphones"
221723,27in 4K Gaming Monitor,1,389.99,2019-06-23 07:16:00,"215 14th St, New York City, NY 10001",6,389.99, New York City (NY),7,16,"AAA Batteries (4-pack),27in 4K Gaming Monitor"
221727,USB-C Charging Cable,1,11.95,2019-06-14 17:35:00,"912 Jackson St, San Francisco, CA 94016",6,11.95, San Francisco (CA),17,35,"Bose SoundSport Headphones,USB-C Charging Cable"
221736,Vareebadd Phone,1,400.0,2019-06-15 20:16:00,"603 12th St, Boston, MA 02215",6,400.0, Boston (MA),20,16,"USB-C Charging Cable,Vareebadd Phone"
221791,27in 4K Gaming Monitor,1,389.99,2019-06-07 11:01:00,"310 Meadow St, San Francisco, CA 94016",6,389.99, San Francisco (CA),11,1,"27in FHD Monitor,27in 4K Gaming Monitor"
221825,Lightning Charging Cable,1,14.95,2019-06-18 12:41:00,"694 Lake St, Los Angeles, CA 90001",6,14.95, Los Angeles (CA),12,41,"iPhone,Lightning Charging Cable"
221862,USB-C Charging Cable,1,11.95,2019-06-07 12:42:00,"855 7th St, Seattle, WA 98101",6,11.95, Seattle (WA),12,42,"20in Monitor,USB-C Charging Cable"
221869,USB-C Charging Cable,2,11.95,2019-06-06 22:05:00,"892 Lakeview St, New York City, NY 10001",6,23.9, New York City (NY),22,5,"Google Phone,USB-C Charging Cable,Wired Headphones"
221869,Wired Headphones,1,11.99,2019-06-06 22:05:00,"892 Lakeview St, New York City, NY 10001",6,11.99, New York City (NY),22,5,"Google Phone,USB-C Charging Cable,Wired Headphones"
221890,27in FHD Monitor,1,149.99,2019-06-16 21:23:00,"297 North St, Boston, MA 02215",6,149.99, Boston (MA),21,23,"Bose SoundSport Headphones,27in FHD Monitor"
221932,Wired Headphones,1,11.99,2019-06-21 12:10:00,"489 South St, Portland, OR 97035",6,11.99, Portland (OR),12,10,"Google Phone,Wired Headphones"
221960,USB-C Charging Cable,1,11.95,2019-06-24 21:37:00,"657 Lake St, Dallas, TX 75001",6,11.95, Dallas (TX),21,37,"Google Phone,USB-C Charging Cable"
221980,Apple Airpods Headphones,1,150.0,2019-06-13 22:05:00,"959 Lakeview St, Los Angeles, CA 90001",6,150.0, Los Angeles (CA),22,5,"Lightning Charging Cable,Apple Airpods Headphones"
221996,Apple Airpods Headphones,1,150.0,2019-06-20 20:00:00,"217 Meadow St, Dallas, TX 75001",6,150.0, Dallas (TX),20,0,"iPhone,Apple Airpods Headphones"
222058,USB-C Charging Cable,1,11.95,2019-06-15 08:46:00,"918 14th St, New York City, NY 10001",6,11.95, New York City (NY),8,46,"Google Phone,USB-C Charging Cable"
222065,Wired Headphones,1,11.99,2019-06-16 11:55:00,"476 8th St, Portland, OR 97035",6,11.99, Portland (OR),11,55,"iPhone,Wired Headphones"
222068,Wired Headphones,1,11.99,2019-06-25 12:32:00,"144 Walnut St, Atlanta, GA 30301",6,11.99, Atlanta (GA),12,32,"USB-C Charging Cable,Wired Headphones"
222104,Bose SoundSport Headphones,1,99.99,2019-06-02 09:07:00,"783 Walnut St, San Francisco, CA 94016",6,99.99, San Francisco (CA),9,7,"Lightning Charging Cable,Bose SoundSport Headphones"
222110,Wired Headphones,2,11.99,2019-06-10 21:05:00,"951 Hill St, Boston, MA 02215",6,23.98, Boston (MA),21,5,"iPhone,Wired Headphones"
222119,Lightning Charging Cable,1,14.95,2019-06-30 10:13:00,"21 Meadow St, Seattle, WA 98101",6,14.95, Seattle (WA),10,13,"iPhone,Lightning Charging Cable"
222157,ThinkPad Laptop,1,999.99,2019-06-29 15:16:00,"171 10th St, Boston, MA 02215",6,999.99, Boston (MA),15,16,"Lightning Charging Cable,ThinkPad Laptop"
222192,AAA Batteries (4-pack),1,2.99,2019-06-26 08:54:00,"465 Meadow St, Dallas, TX 75001",6,2.99, Dallas (TX),8,54,"Apple Airpods Headphones,AAA Batteries (4-pack)"
222205,AAA Batteries (4-pack),1,2.99,2019-06-23 18:22:00,"413 Sunset St, Boston, MA 02215",6,2.99, Boston (MA),18,22,"USB-C Charging Cable,AAA Batteries (4-pack)"
222221,USB-C Charging Cable,1,11.95,2019-06-07 16:28:00,"79 Washington St, Atlanta, GA 30301",6,11.95, Atlanta (GA),16,28,"Vareebadd Phone,USB-C Charging Cable"
222332,34in Ultrawide Monitor,1,379.99,2019-06-04 14:22:00,"182 Lake St, Los Angeles, CA 90001",6,379.99, Los Angeles (CA),14,22,"27in FHD Monitor,34in Ultrawide Monitor"
222344,AAA Batteries (4-pack),2,2.99,2019-06-17 12:04:00,"893 Lake St, Los Angeles, CA 90001",6,5.98, Los Angeles (CA),12,4,"27in FHD Monitor,AAA Batteries (4-pack)"
222355,Bose SoundSport Headphones,1,99.99,2019-06-22 19:30:00,"804 9th St, San Francisco, CA 94016",6,99.99, San Francisco (CA),19,30,"Google Phone,Bose SoundSport Headphones"
222375,Wired Headphones,1,11.99,2019-06-13 20:52:00,"288 Dogwood St, Dallas, TX 75001",6,11.99, Dallas (TX),20,52,"27in 4K Gaming Monitor,Wired Headphones"
222379,Wired Headphones,1,11.99,2019-06-18 14:35:00,"842 Ridge St, New York City, NY 10001",6,11.99, New York City (NY),14,35,"Lightning Charging Cable,Wired Headphones"
222390,20in Monitor,1,109.99,2019-06-12 11:16:00,"7 Highland St, Boston, MA 02215",6,109.99, Boston (MA),11,16,"Wired Headphones,20in Monitor"
222415,USB-C Charging Cable,1,11.95,2019-06-06 10:45:00,"463 7th St, Seattle, WA 98101",6,11.95, Seattle (WA),10,45,"Google Phone,USB-C Charging Cable,Wired Headphones"
222415,Wired Headphones,1,11.99,2019-06-06 10:45:00,"463 7th St, Seattle, WA 98101",6,11.99, Seattle (WA),10,45,"Google Phone,USB-C Charging Cable,Wired Headphones"
222435,AAA Batteries (4-pack),1,2.99,2019-06-17 12:39:00,"588 5th St, San Francisco, CA 94016",6,2.99, San Francisco (CA),12,39,"USB-C Charging Cable,AAA Batteries (4-pack)"
222438,Macbook Pro Laptop,1,1700.0,2019-06-30 18:24:00,"773 Forest St, Atlanta, GA 30301",6,1700.0, Atlanta (GA),18,24,"Lightning Charging Cable,Macbook Pro Laptop"
222442,Lightning Charging Cable,1,14.95,2019-06-11 10:55:00,"352 4th St, Boston, MA 02215",6,14.95, Boston (MA),10,55,"iPhone,Lightning Charging Cable"
222451,Lightning Charging Cable,1,14.95,2019-06-14 21:34:00,"465 12th St, Atlanta, GA 30301",6,14.95, Atlanta (GA),21,34,"iPhone,Lightning Charging Cable"
222456,27in FHD Monitor,1,149.99,2019-06-08 07:00:00,"248 5th St, Seattle, WA 98101",6,149.99, Seattle (WA),7,0,"USB-C Charging Cable,27in FHD Monitor"
222464,34in Ultrawide Monitor,1,379.99,2019-06-04 21:56:00,"680 Walnut St, San Francisco, CA 94016",6,379.99, San Francisco (CA),21,56,"USB-C Charging Cable,34in Ultrawide Monitor"
222469,Lightning Charging Cable,1,14.95,2019-06-01 06:37:00,"633 Center St, New York City, NY 10001",6,14.95, New York City (NY),6,37,"iPhone,Lightning Charging Cable"
222473,USB-C Charging Cable,2,11.95,2019-06-14 13:25:00,"983 North St, Seattle, WA 98101",6,23.9, Seattle (WA),13,25,"Google Phone,USB-C Charging Cable"
222496,Apple Airpods Headphones,1,150.0,2019-06-17 18:38:00,"721 5th St, Boston, MA 02215",6,150.0, Boston (MA),18,38,"iPhone,Apple Airpods Headphones"
222517,USB-C Charging Cable,1,11.95,2019-06-30 20:37:00,"525 9th St, Austin, TX 73301",6,11.95, Austin (TX),20,37,"Google Phone,USB-C Charging Cable"
222527,USB-C Charging Cable,1,11.95,2019-06-05 13:47:00,"477 Jackson St, Seattle, WA 98101",6,11.95, Seattle (WA),13,47,"Google Phone,USB-C Charging Cable,Bose SoundSport Headphones"
222527,Bose SoundSport Headphones,1,99.99,2019-06-05 13:47:00,"477 Jackson St, Seattle, WA 98101",6,99.99, Seattle (WA),13,47,"Google Phone,USB-C Charging Cable,Bose SoundSport Headphones"
222531,USB-C Charging Cable,1,11.95,2019-06-19 21:57:00,"896 1st St, Atlanta, GA 30301",6,11.95, Atlanta (GA),21,57,"Vareebadd Phone,USB-C Charging Cable"
222555,USB-C Charging Cable,1,11.95,2019-06-20 12:23:00,"993 Cedar St, New York City, NY 10001",6,11.95, New York City (NY),12,23,"Vareebadd Phone,USB-C Charging Cable,Wired Headphones"
222555,Wired Headphones,1,11.99,2019-06-20 12:23:00,"993 Cedar St, New York City, NY 10001",6,11.99, New York City (NY),12,23,"Vareebadd Phone,USB-C Charging Cable,Wired Headphones"
222635,Lightning Charging Cable,1,14.95,2019-06-06 21:53:00,"890 Ridge St, New York City, NY 10001",6,14.95, New York City (NY),21,53,"iPhone,Lightning Charging Cable"
222688,Lightning Charging Cable,1,14.95,2019-06-29 09:05:00,"150 Chestnut St, Austin, TX 73301",6,14.95, Austin (TX),9,5,"iPhone,Lightning Charging Cable"
222697,USB-C Charging Cable,1,11.95,2019-06-12 11:04:00,"725 Ridge St, Austin, TX 73301",6,11.95, Austin (TX),11,4,"Vareebadd Phone,USB-C Charging Cable"
222741,AAA Batteries (4-pack),1,2.99,2019-06-28 11:36:00,"940 Jackson St, San Francisco, CA 94016",6,2.99, San Francisco (CA),11,36,"27in 4K Gaming Monitor,AAA Batteries (4-pack)"
222743,USB-C Charging Cable,1,11.95,2019-06-02 11:21:00,"479 Lakeview St, Boston, MA 02215",6,11.95, Boston (MA),11,21,"Google Phone,USB-C Charging Cable"
222787,27in 4K Gaming Monitor,1,389.99,2019-06-03 02:22:00,"799 Spruce St, Seattle, WA 98101",6,389.99, Seattle (WA),2,22,"AA Batteries (4-pack),27in 4K Gaming Monitor"
222812,USB-C Charging Cable,1,11.95,2019-06-16 13:13:00,"567 Meadow St, Los Angeles, CA 90001",6,11.95, Los Angeles (CA),13,13,"Vareebadd Phone,USB-C Charging Cable,Wired Headphones"
222812,Wired Headphones,1,11.99,2019-06-16 13:13:00,"567 Meadow St, Los Angeles, CA 90001",6,11.99, Los Angeles (CA),13,13,"Vareebadd Phone,USB-C Charging Cable,Wired Headphones"
222817,Wired Headphones,1,11.99,2019-06-21 10:27:00,"114 7th St, Los Angeles, CA 90001",6,11.99, Los Angeles (CA),10,27,"iPhone,Wired Headphones"
222863,Bose SoundSport Headphones,1,99.99,2019-06-07 11:05:00,"222 Walnut St, Austin, TX 73301",6,99.99, Austin (TX),11,5,"27in FHD Monitor,Bose SoundSport Headphones"
222868,Apple Airpods Headphones,1,150.0,2019-06-16 13:53:00,"505 North St, New York City, NY 10001",6,150.0, New York City (NY),13,53,"iPhone,Apple Airpods Headphones"
222882,AA Batteries (4-pack),1,3.84,2019-06-18 11:37:00,"990 Walnut St, Los Angeles, CA 90001",6,3.84, Los Angeles (CA),11,37,"Apple Airpods Headphones,AA Batteries (4-pack)"
222884,USB-C Charging Cable,1,11.95,2019-06-04 12:06:00,"819 Pine St, New York City, NY 10001",6,11.95, New York City (NY),12,6,"Google Phone,USB-C Charging Cable"
222903,Lightning Charging Cable,1,14.95,2019-06-07 22:21:00,"685 Hickory St, New York City, NY 10001",6,14.95, New York City (NY),22,21,"iPhone,Lightning Charging Cable"
162009,Lightning Charging Cable,1,14.95,2019-03-28 20:59:00,"942 Church St, Austin, TX 73301",3,14.95, Austin (TX),20,59,"iPhone,Lightning Charging Cable,Wired Headphones"
162009,Wired Headphones,2,11.99,2019-03-28 20:59:00,"942 Church St, Austin, TX 73301",3,23.98, Austin (TX),20,59,"iPhone,Lightning Charging Cable,Wired Headphones"
162037,Lightning Charging Cable,1,14.95,2019-03-23 02:11:00,"277 Elm St, Los Angeles, CA 90001",3,14.95, Los Angeles (CA),2,11,"iPhone,Lightning Charging Cable"
162066,USB-C Charging Cable,2,11.95,2019-03-13 13:57:00,"602 Pine St, New York City, NY 10001",3,23.9, New York City (NY),13,57,"AA Batteries (4-pack),USB-C Charging Cable"
162071,USB-C Charging Cable,1,11.95,2019-03-30 20:23:00,"334 Jackson St, Atlanta, GA 30301",3,11.95, Atlanta (GA),20,23,"Vareebadd Phone,USB-C Charging Cable"
162082,Wired Headphones,1,11.99,2019-03-09 14:15:00,"401 Wilson St, New York City, NY 10001",3,11.99, New York City (NY),14,15,"Vareebadd Phone,Wired Headphones"
162087,USB-C Charging Cable,1,11.95,2019-03-18 13:58:00,"303 Chestnut St, Boston, MA 02215",3,11.95, Boston (MA),13,58,"Google Phone,USB-C Charging Cable"
162092,AAA Batteries (4-pack),1,2.99,2019-03-18 11:29:00,"477 11th St, Seattle, WA 98101",3,2.99, Seattle (WA),11,29,"Flatscreen TV,AAA Batteries (4-pack)"
162142,AA Batteries (4-pack),1,3.84,2019-03-01 12:57:00,"479 Maple St, Atlanta, GA 30301",3,3.84, Atlanta (GA),12,57,"Vareebadd Phone,AA Batteries (4-pack)"
162161,AAA Batteries (4-pack),2,2.99,2019-03-30 19:20:00,"853 14th St, Seattle, WA 98101",3,5.98, Seattle (WA),19,20,"Wired Headphones,AAA Batteries (4-pack)"
162187,USB-C Charging Cable,1,11.95,2019-03-16 10:34:00,"964 9th St, San Francisco, CA 94016",3,11.95, San Francisco (CA),10,34,"Google Phone,USB-C Charging Cable"
162189,Lightning Charging Cable,1,14.95,2019-03-23 14:06:00,"892 11th St, San Francisco, CA 94016",3,14.95, San Francisco (CA),14,6,"iPhone,Lightning Charging Cable,27in 4K Gaming Monitor"
162189,27in 4K Gaming Monitor,1,389.99,2019-03-23 14:06:00,"892 11th St, San Francisco, CA 94016",3,389.99, San Francisco (CA),14,6,"iPhone,Lightning Charging Cable,27in 4K Gaming Monitor"
162215,Macbook Pro Laptop,1,1700.0,2019-03-11 12:06:00,"688 Hickory St, Los Angeles, CA 90001",3,1700.0, Los Angeles (CA),12,6,"AAA Batteries (4-pack),Macbook Pro Laptop"
162244,USB-C Charging Cable,1,11.95,2019-03-23 23:33:00,"76 Center St, San Francisco, CA 94016",3,11.95, San Francisco (CA),23,33,"Google Phone,USB-C Charging Cable"
162297,20in Monitor,1,109.99,2019-03-12 17:48:00,"466 Dogwood St, Boston, MA 02215",3,109.99, Boston (MA),17,48,"Apple Airpods Headphones,20in Monitor"
162329,USB-C Charging Cable,1,11.95,2019-03-26 14:50:00,"42 Sunset St, Boston, MA 02215",3,11.95, Boston (MA),14,50,"Vareebadd Phone,USB-C Charging Cable"
162332,Flatscreen TV,1,300.0,2019-03-20 14:23:00,"925 10th St, Atlanta, GA 30301",3,300.0, Atlanta (GA),14,23,"Flatscreen TV,Flatscreen TV"
162347,Lightning Charging Cable,1,14.95,2019-03-31 19:04:00,"805 Jackson St, Austin, TX 73301",3,14.95, Austin (TX),19,4,"34in Ultrawide Monitor,Lightning Charging Cable"
162352,Bose SoundSport Headphones,1,99.99,2019-03-24 22:57:00,"319 Cedar St, Dallas, TX 75001",3,99.99, Dallas (TX),22,57,"AAA Batteries (4-pack),Bose SoundSport Headphones"
162361,Wired Headphones,1,11.99,2019-03-04 22:50:00,"594 Spruce St, Atlanta, GA 30301",3,11.99, Atlanta (GA),22,50,"Vareebadd Phone,Wired Headphones"
162364,Lightning Charging Cable,1,14.95,2019-03-01 19:42:00,"78 South St, Boston, MA 02215",3,14.95, Boston (MA),19,42,"iPhone,Lightning Charging Cable"
162368,Wired Headphones,1,11.99,2019-03-11 18:04:00,"82 Park St, San Francisco, CA 94016",3,11.99, San Francisco (CA),18,4,"Lightning Charging Cable,Wired Headphones"
162376,Wired Headphones,1,11.99,2019-03-02 21:09:00,"555 Cedar St, Seattle, WA 98101",3,11.99, Seattle (WA),21,9,"iPhone,Wired Headphones"
162381,iPhone,1,700.0,2019-03-31 18:32:00,"11 11th St, Boston, MA 02215",3,700.0, Boston (MA),18,32,"AA Batteries (4-pack),iPhone"
162391,Apple Airpods Headphones,1,150.0,2019-03-16 13:24:00,"444 Highland St, Dallas, TX 75001",3,150.0, Dallas (TX),13,24,"iPhone,Apple Airpods Headphones"
162408,Wired Headphones,1,11.99,2019-03-24 23:45:00,"392 Ridge St, Los Angeles, CA 90001",3,11.99, Los Angeles (CA),23,45,"Google Phone,Wired Headphones"
162409,Wired Headphones,1,11.99,2019-03-17 19:20:00,"811 14th St, San Francisco, CA 94016",3,11.99, San Francisco (CA),19,20,"Apple Airpods Headphones,Wired Headphones"
162463,Lightning Charging Cable,1,14.95,2019-03-26 20:40:00,"883 7th St, Boston, MA 02215",3,14.95, Boston (MA),20,40,"iPhone,Lightning Charging Cable"
162486,Lightning Charging Cable,1,14.95,2019-03-04 11:46:00,"594 1st St, San Francisco, CA 94016",3,14.95, San Francisco (CA),11,46,"iPhone,Lightning Charging Cable"
162490,USB-C Charging Cable,1,11.95,2019-03-12 00:56:00,"27 West St, Atlanta, GA 30301",3,11.95, Atlanta (GA),0,56,"Google Phone,USB-C Charging Cable"
162508,Lightning Charging Cable,1,14.95,2019-03-25 11:21:00,"894 Johnson St, Seattle, WA 98101",3,14.95, Seattle (WA),11,21,"iPhone,Lightning Charging Cable"
162554,Wired Headphones,1,11.99,2019-03-29 15:30:00,"567 7th St, Seattle, WA 98101",3,11.99, Seattle (WA),15,30,"iPhone,Wired Headphones"
162557,Lightning Charging Cable,2,14.95,2019-03-22 12:50:00,"813 1st St, Atlanta, GA 30301",3,29.9, Atlanta (GA),12,50,"iPhone,Lightning Charging Cable"
162612,USB-C Charging Cable,1,11.95,2019-03-11 11:18:00,"357 Hickory St, Austin, TX 73301",3,11.95, Austin (TX),11,18,"Wired Headphones,USB-C Charging Cable"
162623,AA Batteries (4-pack),1,3.84,2019-03-25 17:34:00,"821 Dogwood St, San Francisco, CA 94016",3,3.84, San Francisco (CA),17,34,"AAA Batteries (4-pack),AA Batteries (4-pack)"
162661,Apple Airpods Headphones,1,150.0,2019-03-04 20:53:00,"556 Park St, Austin, TX 73301",3,150.0, Austin (TX),20,53,"Lightning Charging Cable,Apple Airpods Headphones"
162739,USB-C Charging Cable,1,11.95,2019-03-18 11:41:00,"305 Madison St, Los Angeles, CA 90001",3,11.95, Los Angeles (CA),11,41,"Google Phone,USB-C Charging Cable"
162741,USB-C Charging Cable,1,11.95,2019-03-01 11:32:00,"698 Willow St, Los Angeles, CA 90001",3,11.95, Los Angeles (CA),11,32,"Vareebadd Phone,USB-C Charging Cable"
162759,Wired Headphones,1,11.99,2019-03-31 19:30:00,"985 Madison St, Atlanta, GA 30301",3,11.99, Atlanta (GA),19,30,"Vareebadd Phone,Wired Headphones"
162786,Bose SoundSport Headphones,1,99.99,2019-03-09 06:00:00,"107 5th St, New York City, NY 10001",3,99.99, New York City (NY),6,0,"Lightning Charging Cable,Bose SoundSport Headphones"
162788,Apple Airpods Headphones,1,150.0,2019-03-15 17:22:00,"927 13th St, Los Angeles, CA 90001",3,150.0, Los Angeles (CA),17,22,"Bose SoundSport Headphones,Apple Airpods Headphones"
162801,Apple Airpods Headphones,1,150.0,2019-03-19 17:41:00,"408 River St, New York City, NY 10001",3,150.0, New York City (NY),17,41,"iPhone,Apple Airpods Headphones"
162814,USB-C Charging Cable,1,11.95,2019-03-29 20:40:00,"742 Spruce St, Dallas, TX 75001",3,11.95, Dallas (TX),20,40,"Apple Airpods Headphones,USB-C Charging Cable"
162854,Lightning Charging Cable,2,14.95,2019-03-15 10:42:00,"648 Hickory St, Los Angeles, CA 90001",3,29.9, Los Angeles (CA),10,42,"iPhone,Lightning Charging Cable"
162857,AA Batteries (4-pack),1,3.84,2019-03-05 00:08:00,"15 Madison St, Los Angeles, CA 90001",3,3.84, Los Angeles (CA),0,8,"34in Ultrawide Monitor,AA Batteries (4-pack)"
162877,Bose SoundSport Headphones,1,99.99,2019-03-29 11:26:00,"305 Spruce St, New York City, NY 10001",3,99.99, New York City (NY),11,26,"Google Phone,Bose SoundSport Headphones"
162883,USB-C Charging Cable,1,11.95,2019-03-24 14:19:00,"349 Walnut St, New York City, NY 10001",3,11.95, New York City (NY),14,19,"Vareebadd Phone,USB-C Charging Cable"
162934,USB-C Charging Cable,1,11.95,2019-03-11 10:10:00,"787 Ridge St, San Francisco, CA 94016",3,11.95, San Francisco (CA),10,10,"Vareebadd Phone,USB-C Charging Cable"
162955,Lightning Charging Cable,1,14.95,2019-03-01 17:56:00,"151 South St, Seattle, WA 98101",3,14.95, Seattle (WA),17,56,"iPhone,Lightning Charging Cable"
162988,Wired Headphones,1,11.99,2019-03-27 17:49:00,"493 Walnut St, New York City, NY 10001",3,11.99, New York City (NY),17,49,"Google Phone,Wired Headphones"
163002,USB-C Charging Cable,1,11.95,2019-03-08 13:19:00,"896 Church St, Los Angeles, CA 90001",3,11.95, Los Angeles (CA),13,19,"Google Phone,USB-C Charging Cable"
163018,AAA Batteries (4-pack),1,2.99,2019-03-17 14:10:00,"694 Cedar St, Seattle, WA 98101",3,2.99, Seattle (WA),14,10,"AAA Batteries (4-pack),AAA Batteries (4-pack)"
163019,34in Ultrawide Monitor,1,379.99,2019-03-18 15:37:00,"27 Lake St, San Francisco, CA 94016",3,379.99, San Francisco (CA),15,37,"Lightning Charging Cable,34in Ultrawide Monitor"
163056,Lightning Charging Cable,1,14.95,2019-03-20 12:35:00,"357 Meadow St, San Francisco, CA 94016",3,14.95, San Francisco (CA),12,35,"iPhone,Lightning Charging Cable"
163133,USB-C Charging Cable,1,11.95,2019-03-08 16:27:00,"267 Highland St, New York City, NY 10001",3,11.95, New York City (NY),16,27,"Lightning Charging Cable,USB-C Charging Cable"
163144,Lightning Charging Cable,1,14.95,2019-03-27 23:50:00,"160 West St, Dallas, TX 75001",3,14.95, Dallas (TX),23,50,"iPhone,Lightning Charging Cable"
163149,USB-C Charging Cable,1,11.95,2019-03-29 20:36:00,"426 Elm St, Boston, MA 02215",3,11.95, Boston (MA),20,36,"Google Phone,USB-C Charging Cable,Bose SoundSport Headphones"
163149,Bose SoundSport Headphones,1,99.99,2019-03-29 20:36:00,"426 Elm St, Boston, MA 02215",3,99.99, Boston (MA),20,36,"Google Phone,USB-C Charging Cable,Bose SoundSport Headphones"
163164,ThinkPad Laptop,1,999.99,2019-03-26 01:53:00,"724 Lake St, San Francisco, CA 94016",3,999.99, San Francisco (CA),1,53,"Wired Headphones,ThinkPad Laptop"
163171,Flatscreen TV,1,300.0,2019-03-29 08:51:00,"974 West St, Austin, TX 73301",3,300.0, Austin (TX),8,51,"Wired Headphones,Flatscreen TV"
163201,USB-C Charging Cable,1,11.95,2019-03-06 16:37:00,"78 Johnson St, Seattle, WA 98101",3,11.95, Seattle (WA),16,37,"Vareebadd Phone,USB-C Charging Cable"
163208,34in Ultrawide Monitor,1,379.99,2019-03-08 14:28:00,"752 Willow St, Seattle, WA 98101",3,379.99, Seattle (WA),14,28,"USB-C Charging Cable,34in Ultrawide Monitor"
163211,Wired Headphones,1,11.99,2019-03-31 18:41:00,"231 North St, Seattle, WA 98101",3,11.99, Seattle (WA),18,41,"iPhone,Wired Headphones"
163213,27in FHD Monitor,1,149.99,2019-03-29 18:18:00,"542 Sunset St, Dallas, TX 75001",3,149.99, Dallas (TX),18,18,"Bose SoundSport Headphones,27in FHD Monitor"
163236,Bose SoundSport Headphones,1,99.99,2019-03-10 20:26:00,"663 2nd St, Portland, OR 97035",3,99.99, Portland (OR),20,26,"Google Phone,Bose SoundSport Headphones"
163257,Apple Airpods Headphones,1,150.0,2019-03-05 15:18:00,"647 12th St, San Francisco, CA 94016",3,150.0, San Francisco (CA),15,18,"iPhone,Apple Airpods Headphones,Wired Headphones"
163257,Wired Headphones,1,11.99,2019-03-05 15:18:00,"647 12th St, San Francisco, CA 94016",3,11.99, San Francisco (CA),15,18,"iPhone,Apple Airpods Headphones,Wired Headphones"
163343,USB-C Charging Cable,1,11.95,2019-03-21 06:25:00,"543 Elm St, San Francisco, CA 94016",3,11.95, San Francisco (CA),6,25,"Google Phone,USB-C Charging Cable"
163375,Lightning Charging Cable,3,14.95,2019-03-06 22:30:00,"79 Lakeview St, San Francisco, CA 94016",3,44.849999999999994, San Francisco (CA),22,30,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
163375,Apple Airpods Headphones,1,150.0,2019-03-06 22:30:00,"79 Lakeview St, San Francisco, CA 94016",3,150.0, San Francisco (CA),22,30,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
163480,Lightning Charging Cable,1,14.95,2019-03-02 13:48:00,"206 Hill St, Seattle, WA 98101",3,14.95, Seattle (WA),13,48,"iPhone,Lightning Charging Cable"
163502,Bose SoundSport Headphones,1,99.99,2019-03-27 17:21:00,"195 11th St, Los Angeles, CA 90001",3,99.99, Los Angeles (CA),17,21,"Vareebadd Phone,Bose SoundSport Headphones"
163510,Macbook Pro Laptop,1,1700.0,2019-03-27 17:07:00,"55 Wilson St, San Francisco, CA 94016",3,1700.0, San Francisco (CA),17,7,"Apple Airpods Headphones,Macbook Pro Laptop"
163547,AA Batteries (4-pack),2,3.84,2019-03-04 18:47:00,"2 6th St, New York City, NY 10001",3,7.68, New York City (NY),18,47,"USB-C Charging Cable,AA Batteries (4-pack)"
163578,AA Batteries (4-pack),1,3.84,2019-03-27 13:58:00,"57 Adams St, Boston, MA 02215",3,3.84, Boston (MA),13,58,"AA Batteries (4-pack),AA Batteries (4-pack)"
163590,Lightning Charging Cable,1,14.95,2019-03-27 20:24:00,"25 Jackson St, New York City, NY 10001",3,14.95, New York City (NY),20,24,"iPhone,Lightning Charging Cable"
163606,USB-C Charging Cable,1,11.95,2019-03-01 09:24:00,"598 11th St, Portland, OR 97035",3,11.95, Portland (OR),9,24,"Google Phone,USB-C Charging Cable"
163653,Lightning Charging Cable,1,14.95,2019-03-31 17:42:00,"845 Church St, Dallas, TX 75001",3,14.95, Dallas (TX),17,42,"iPhone,Lightning Charging Cable"
163658,iPhone,1,700.0,2019-03-17 22:29:00,"422 Maple St, New York City, NY 10001",3,700.0, New York City (NY),22,29,"Apple Airpods Headphones,iPhone"
163680,USB-C Charging Cable,1,11.95,2019-03-22 15:30:00,"113 North St, San Francisco, CA 94016",3,11.95, San Francisco (CA),15,30,"Google Phone,USB-C Charging Cable"
163682,Wired Headphones,1,11.99,2019-03-19 19:41:00,"356 6th St, Los Angeles, CA 90001",3,11.99, Los Angeles (CA),19,41,"Vareebadd Phone,Wired Headphones"
163710,USB-C Charging Cable,1,11.95,2019-03-26 14:12:00,"191 Cedar St, Boston, MA 02215",3,11.95, Boston (MA),14,12,"Google Phone,USB-C Charging Cable"
